,text,label
983,"Først sagde @USER, at de krænkede kvinder ikke ønskede offentlighed, og det skulle respekteres. Nu har sagen udviklet sig negativt for Mette Frederiksen. Og nu står S-politikere i kø for at skubbe kvinderne foran sig ud i offentligheden..
#dkpol",positive
984,"Prøver at finde en bukseguide til folk med korte ben. Alle guides handler om at det er en forkert og besværlig kropsform, at man har været uheldig, at man skal skjule, at man har korte ben og giver tips til hvordan man får benene til at se længere ud. Fuck. jer.",negative
985,"...og han blev erklæret uværdig til at sidde i folketinget i to gange, men åbenbart er det fint nok at have ham hængende på væggen.",negative
986,Antallet af danskere med lynhurtigt bredbånd eksploderer,neutral
987,Regeringen afsætter millioner til bedre uddannelse af pædagoger #dkpol #uddpol,positive
988,Det gør det imo.,neutral
989,"Slutspil og Polman. Din håndboldaften kan se således ud. Fra 18.00 TTH - Sønderjyske, efterfulgt af Aalborg mod Skjern. Når disse kampe er færdigspillet kan du komme helt tæt på Estavana Polman, når hun byder KONTRA indenfor i hjemmet i Esbjerg. Alt på TV 2 SPORT #hndbld",neutral
990,"Igen lyver AllanEU fra @USER. Det er jo patologisk. Hvori består fejlen, Allan? Hvor er det ukorrekte? Er du igen bare ude på censur af folk, som du er uenige med?",negative
991,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",positive
992,"Det offentlige lægger ikke ud (ever), men er der tale om børnebidrag, indkræver kommunen pengene løbende hos den forælder der skal betale og udbetaler beløbet til modtager-forælderen. Kender ikke til andre tilfælde hvor det offentlige betaler ubetalte skyldige beløb. Fogedretten!",negative
993,Hjælp gerne og især de #64500 fattige børn i DK med at sprede budskabet om denne aktion #IkkeOK #VågnOp #DkPol #BekæmpFattigdomNU,neutral
994,Facebook-exit vender op og ned på landmands fremtid,neutral
995,"Har du iøvrigt nogen data der viser forklaringen på faldet er at trafikken blot er flyttet til Danmark, ellers bliver det jo en fjollet diskussion (jeg afviser det ikke som en mulighed)",negative
996,"Skattelettelser er svaret på personlig frihed. Skattelettelser er vejen til flere i arbejde, højere vækst og mere velstand. Det man beskatter får man mindre af.",positive
997,Vi mødte den talentfulde på #CopenhagenComics,positive
998,"Jeg lærte om den fra dig. Den er virkelig god at tale om affektiv brug af mobilen med: man sidder bare og klikker, men alligevel betyder det noget mere, og det ved man godt.",neutral
999,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,negative
1000,"Der venter et stort opgør mellem de tidligere holdkammerater, Gaviria og Viviani, på morgendagens etape i Tirreno-Adriatico. Læs vores store optakt.

[LINK]",neutral
1001,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",negative
1002,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,neutral
1003,Så du mener simpelthen at vi skal forbyde os ud af det og knægte ytringsfriheden? Jeg sympatisere på ingen måde med Paludan eller andre radikaliserede fra nogen af fløjene men mener ikke at forbud er vejen frem mod nogen af dem - tåber skal bekæmpes verbalt!,negative
1004,"Det er den sociale situation, der er afgørende. Det kan ses med det blotte øje. Kig på velfungerende efterkommere (langt de fleste) og opdag forskellen. Socialt pressede klarer sig dårligst alle steder i verden. Logik. Medmindre man tror der er genetik inde over.",negative
1005,"Stort hurra for Edgar Wright, der i dag bliver 45 år. Tak for indtil videre lutter gode film og serier. Bliv ved med at lave dem, så bliver jeg glad. 

Love from Denmark to you mister - if you need anything on your birthday just let me know ❤️",positive
1006,"MADBORGERHUSET I LYNÆS ER GENOPSTÅET 😍 MUUUUUUMS!

#mad #fællesspisning #vielskerhalsnæs #udflytter #tilflytter #vandkantsdanmark #surfcenter #dkpol",positive
1007,"#RamadanWorkshop 

Så er det idag, at #Maahad slår dørene op for deres Ramadanworkshop kl. 14:00.

Adresse: Titangade 15, 2200 København

[LINK]",neutral
1008,"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",positive
1009,"Nej hold nu op, det har altså ikke noget med hverken romantik eller pladder at gøre.

Præcis samme mekanisme, som klassisk udbud og efterspørgsel. Limited edition produkter er dyrere, end de kunne være, pga begrænset antal. Ikke fordi de er flottere, bedre eller mere holdbare :)",negative
1010,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",negative
1011,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",negative
1012,Er I ikke søde at lade være med at smide links på Twitter inden artiklerne er oppe? Det her er begyndt at ske med alle jeres artikler.,negative
1013,Præcis. Se opfølgende Tweet fra mig,neutral
1015,"Var det før sæsonen utænkeligt, at Arsenal skulle formå at ende foran Tottenham i tabellen - eller overdriver Sherwood? #pldk",neutral
1016,"Ej, det er bare så skønno!",positive
1017,"Jeg skal da lige love for, at man tydeligt mærker at skriver for avis med et borgerligt værdigrundlag. Det antydes kraftigt, at vi nok ik helt kan stole på, at sygeplejersker, SOSU’ere og pædagoger er mere og mere pressede. Hold da op. #dkpol",negative
1018,"Tak, og det er okay, jeg kan heller ikke komme til kontoret, mens Leo kan hjælpe med kontoret, og Jasmine kan også hjælpe.",positive
1019,Øverste chef stopper hos Vestforsyning (Dette er en plus-artikel),neutral
1020,"Når kommentatorer sidder og lovpriser fankultur, svarer det lidt til at sidde i en stor, fed firhjulstrækker og tale om at det er rart nogle gør noget godt for miljøet",negative
1021,"GENHØR: The FBI Comedy Tour (April)

Torsdag aften er det igen blevet tid til at få sig et godt grin, når den lokale forening Comedy Rampelys arrangerer comedy night på CC Silkeborg...",positive
1023,"Hvorfor var der ikke straffe til AaB der? Der er jo straffe INDEN der er offside. 
Ligesom i Arsenal-Tottenham. Det mener reglerne i England jo i hvert fald:",negative
1024,"Det er netop nu den skal tages. For hvem er det, der betaler for vores stemme? Hvad er det vi ikke må vide? #dkpol #partistøtte",negative
1025,Selv har jeg helt opgivet at debatere/kommentere på noget som helst på FaceBook,negative
1026,Men forstår nu godt frustrationen - men hold op hvor er der sjældent dommerens skyld man taber. Det er meget meget ofte ens egen skyld. Men det er så dejligt at skyde skylden på noget andet - hvad er det man kalder det @USER?,negative
1027,"Jamen det er da mig - men det er da kun dejligt, at politik ikke fylder alt for meget ude i virksomhederne.",positive
1028,"Ja, han løber de unge gutter op 😉",positive
1029,"En delegation fra PS! er lige nu til #quality2019 - en konference om #patientsikkerhed med mere end 3.000 deltagere fra 75 forskellige lande. Formand har netop været på scenen for at invitere alle til Danmark næste år, når #quality2020 afholdes i København #sundpol",neutral
1030,"I sidste uge besøg af ⁦@USER⁩ og ⁦@USER⁩ i mit lægehus i Sønderborg. Vi fortalte om travlhed og extraopgaver hos ⁦@USER⁩, men også om givende arbejdsliv. Ministeren viste stor indsigt og vilje til at satse på almen praksis #sundpol",neutral
1031,"Det er ikke så tit, eller nærmere yderst, yderst sjældent at der er nogle der tegner mig. Ham her skal sku nok bliver stor.",positive
1032,"Praksis nu er netop ikke 7,5 t/uge i den nuværende seniorførtidspensionsordning. Ankestyrelsen har jo rettet deres praksis i slutningen af marts. Det betyder m.a.o., at hvis man ikke kan passe et fleksjob indenfor sit fagområde, så skal man have tilbudt seniorførtidspension.",negative
1033,"Regeringens strategi er at gøre det til et udlændinge valg ved at konkurrere om, hvem der kan have den mest højrepopulistiske/radikale udlændingepolitik. Venstrefløjens opgave må være at få valget til at handle om økonomi/finans, velfærd og klima.",neutral
1035,"SÅ ER DET NU

I aften går det løs med tredje finalekamp, og Hvidovre er tvunget til at vinde hvis gulddrømmen skal holdes i live.
Kampstart kl. 19.00 i Kildeskovshallen i Gentofte.

Kom så...",positive
1036,Bliver telefonen stjålet kan de købe varer uden at åbne mobilen?,neutral
1037,"#DF vil vist melde #Danmark ud af Menneskerettighedskonventionen #EMRK og dermed også af #EU. Er det ikke nemmere, DF en gang for alle melder sig ud af #virkeligheden og af Danmark? #dkpol #eupol #RuleofLaw",negative
1038,"Alright. Aner ikke, hvem det er. Jeg træder ingen over tæerne 🙂",neutral
1039,"Enig med Michael. Bed dem tjekke om deres maskine står i vater -både foran, bag og sidelæns. Hvis den er mindre end 15 år gammel er, det at centrifugen ryster, i 99% af tilfælderne årsagen.",neutral
1040,"Det ved vi jo reelt ikke 😉 Det er i hvert fald set masser af gange før. 

Ja, det forsøger de vel også? Det ville jo faktisk være ganske nemt hvis der ikke var tossede grupperinger der lod deres neandertal hjerne bestemme.",neutral
1041,Måske bytter de jobs..,neutral
1042,"Når jeg finder denne grail på @USER, får jeg den rammet ind og hængt op i min lejlighed. Kæmpe rubrik fra @USER.",positive
1043,"Det sidste denne debat har brug for er flere hurtige regnestykker. Lad os høre fra dig, når du har regnet det ordentligt igennem. Tak 👍.",neutral
1044,"Hvis det er faktuelt forkert, hvorfor understreger OIE så vigtigheden i rensningen af transportfaciliteter specifikt ift. svinepest?det ville jo være ligegyldigt.
[LINK]",negative
1045,Fedt link. Meget stilen.,neutral
1047,Hvor mange af dem vandt egentlig?,neutral
1048,"Et ægtepar i Kruså er i tvivl om, hvorvidt grænsekontrol er fornuftig brug af politiets ressourcer. Det er Inger Støjberg ikke. Hvorfor er der ingen, som spørger efter en saglig og faglig vurdering af effektiviteten? #dkpol #eudk",negative
1049,Utilfredse kunder og forsinkelser: Bornholmerfærgens nye ejer får kæmpe bøde på 1.5 mio. kr.,neutral
1050,Classy måde at skrive gangbang....#JegFinderSelvUd,negative
1051,Vores Elektronista samarbejde med Vifa viser at efter en årrække er sort tilbage som højtaler farve. Men på den lækre måde synes jeg faktisk. Eller hvad? #sponsoreret,neutral
1052,"- Jeg er meget fortrøstningsfuld. Kloge mennesker har meldt ud, at vi er klar den 7. maj. Det tror jeg på.",positive
1053,"Hvad har screenshots, indlandsisen og billedhugger Hanne Varming tilfælles? 

De er alle med i en spritny kunstguide, der denne uge lægger vejen forbi Nikolaj Kunsthal, Galleri Image, Viborg Kunsthal, Johannes Larsen Museet, Gammelgaard Kunst- og...",positive
1054,"Helt enig! Det er bare lidt som en banana split uden chokoladesauce. Smager fint, men mangler lige prikken over i'et 😉",positive
1055,"Jeg er her til aften blevet genvalgt til folketingskandidat for i Næstved. Det er 15. år i træk 😊Tusind tak for opbakningen ❤️🌹 Jeg er så stolt og ydmyg over de mange frivillige medlemmer.
#dkpol",positive
1056,"Her er en mulighed for en vigtig debat - om arbejdsmiljø og om pensionsalder.
Ringsted på mandag.
Ses vi ?",neutral
1057,Milan prutter om prisen på Chelsea-flop #pldk,neutral
1058,"Tør du? Altså få en farve på væggen? 🖌
Det er der nemlig ikke mange, der tør kaste sig ud i, selvom det vil være godt for os, mener lokal boligindretter.
Læs hvorfor hun har den holdning.",positive
1059,"Hehe sandt. Synes faktisk generelt det er en meget fin gratis lokalavis. Især når man er tilflytter og som udgangspunkt ikke aner, hvad fanden der sker her i byen...",positive
1060,"Hej Rasmus. Håber du vil læse vores historier igen inden vores interview senere i dag. Vi skelner meget klart mellem undersøgelseskomitéen og bestyrelsen og skriver, at sidstnævnte afviste konklusionerne om lovbrud",neutral
1061,"Alarmisme 2.0 er absolut et fænomen. Se bare på retorikken op til militære interventioner, fx Irak. Men ift. klimaudfordringen så ser jeg ikke alarmisme som problemet, tværtimod. Med mindre man anser IPCC for at være galt afmarcheret. Og det gør jeg i det store hele ikke.",neutral
1062,Forstår ikke hvad du mener...,neutral
1063,Kommunen køber ti hektar jord til muligt datacenter i Varde,neutral
1064,Fokus på psykisksygdom: 100 fakler blev tændt for at bryde tabu,neutral
1065,"Så prøv at optælle, hvor mange der er døde i kampe for demokratiet. Fordi soldater går i krig for demokratiet betyder det jo ikke, at jeg som demokrat også vil gøre det. På samme måde muslimer. Ikke alle muslimer ser det som en politisk sag at begå mord, fordi en lille gruppe gør",negative
1066,Det må jo være fraregnet #LordBendtner 😉,neutral
1067,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,neutral
1068,"... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",neutral
1069,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",neutral
1070,"Det er nok en nem opgave, hvis den formelt uafhængige bestyrelse ikke har nogen rygrad til at træffe sine egne beslutninger. En tendens som desværre ses mere og mere i samfundet..",negative
1071,"Jeg har fået ny telefon, og indtil videre bryder jeg mig slet ikke om det. Jeg er nået frem til, at jeg synes, vi skal stoppe teknologisk udvikling. Vi er nået langt nok nu, så lad det bare være. Det er fint nok.",negative
