text,label
"Liberal Alliances 2025-plan fjerner ikke bare registreringsafgiften, men sænker også afgifter på benzin og diesel.",0
Beskæftigelsesministeren (Claus Hjort Frederiksen): Jeg vil beskrive det på en lidt anden måde.,0
"Jeg tror, ordføreren nåede at sige det til sidst, nemlig at det er man ikke afklaret omkring.",0
Det andet synspunkt vedrører UNSCOM's virksomhed.,0
Vi skal have alle elever med.,1
"Som  det så glimrende fremgår af bemærkningerne til forslaget, er  der jo en række uddannelser på området.",0
"Det er en anden diskussion, den kan vi tage lidt senere.",0
"Der er flere ordførere, der har kædet denne mulighed for, at folkekirken og andre trossamfund skal kunne medvirke ved indgåelse af registreret partnerskab, sammen med den udvikling, der er sket, siden lov om registreret partnerskab blev vedtaget, velsagtens i 1988 eller 1989, og det tror jeg såmænd er meget rigtigt.",1
"GPS-fodlænker, har været, at der har været en masse vidtløftige planer om det og ønsker om det, bl.a. med henvisning til Norge.",0
"Jamen i forhold til oppositionens rettigheder er det jo noget, der ligger mig meget nær.",0
"Vi foreslår en ambitiøs national satsning i tæt samarbejde med nationale aktører såvel som relevante, internationale forskningsmiljøer og tænketanke som eksempelvis The Urban Institute i Washington DC eller Demos i London.",0
"SF-INITIATIVER I FOLKETINGET  Ved siden af en lang række initiativer, Socialistisk Folkeparti tog il det forløbne år sammen med regeringspartiet, fremsatte SF også en del selvstændige forslag, hvormed vort parti markerede sit principielle syn på, hvordan væsentlige problemer-burde løses.",0
Ministeren er kommet med et gammelkendt argument.,0
Samtidig arbejdes der på at tilskynde  kommunerne og virksomhederne til at forbedre indsatsen for at  nedbringe og forebygge sygefravær ved at give nogle mere  moderne værktøjer.,0
"Hvis jeg har sagt 25 år, så er det i hvert fald forkert, for det, jeg skulle have sagt, var 35.",0
"Bødskovs følelser, der vil styre debatten og hans gerninger fremover.",0
"De største tabere er alle dem, som ikke får en god uddannelse.",1
"En ny dansk Europapolitik:  -   Det nationale kompromis og undtagelserne i Edinburgh-afgørelsen skal     fastholdes.  -   Hensynet til miljøet skal have en langt højere prioritet.  -   Der skal udarbejdes en hvidbog, som er en konkret udfyldning af EFs     5. miljøhandlingsprogram og alle EF forslag skal gøres l, til     genstand for en miljøvurdering.  -   Danmark skal arbejde for, at der indføres en C02 afgift på     EF-niveau.  -   EF skal demokratiseres gennem åbenhed og krav om, at de nationale     parlamenter får afgørende indflydelse på beslutningerne.  -   Danmark skal aktivt gøre brug af den såkaldte miljøgaranti, når det     er nødvendigt af hensyn til danske miljøinteresser.  -   Der skal være langt større åbenhed omkring beslutningerne i EF.  -   Danmark skal aktivt arbejde for et EF i flere rum.",1
"Den økonomiske krise har forværret situationen, fordi den borgerlige regering har sendt regningen til lavindkomstgrupperne.",1
"Det er sådan set noget, som fjenden benytter sig af, og som vi benytter os af.",0
"Jeg kunne godt tænke mig at spørge Venstres ordfører, som jo nu bakker fuldstændig op om, at vi skal have gennemført direktiverne, og at vi skal følge med den lovgivning, der er ude omkring os, om Venstre også vil bakke op om og støtte, at vi får etableret et egentligt ligestillingsudvalg her i Folketinget.",1
"Justitsministeriet har så fundet huller i osten, så den ny selskabslov ikke gradvis kan sættes i kraft.",0
"Vi har et stærkt fundament, og vi kan godt sikre, at det her kommer til at foregå ordentligt.",0
"Vi går såmænd stadig ind for at afskaffe landbrugsstøtten, men vi er også realistisk indstillet i forhold til at opnå kompromiser på tværs af 27 lande.",0
"Jeg kan huske, at da energiaftalen blev markedsført, var det det helt store slagnummer, at det ville koste 1.300 kr. for en husstand, og det ville de fleste nok gerne give i år 2020 for at få sådan en fornuftig grøn strøm.",0
Det vil sikre alle danskere en livrente på 13 – 17.000 kroner om måneden oven i folkepensionen.,0
"Spørg moderne erhvervsfolk om, hvad de mener om ledelse båret oppe af minutiøse regler, proceskrav og kontrol.",0
"Det er helt afgørende, at koalitionsparterne på det tidspunkt, hvor det er muligt at påvirke beslutninger, påvirker beslutninger.",0
"Enhedslisten står udenfor en gruppe af partier, der kaldes energiforligspartierne, som omfatter alle andre partier i Folketinget.",0
"De andre skal  nok finde ud af at få hjælp på den ene eller den anden måde,  men det var jo rarere, hvis det var ved lægens hjælp.",0
"Grænsekontrollen skal afskaffes, så ressourcerne kan bruges mere fornuftigt.",1
"Jeg hørte den bastante melding om, at de skal hjem, og at man ikke for alvor skal finde nogle løsninger i mellemtiden.",0
"Der er lavet en strategi for hurtigt, billigt og sikkert internet til hele Danmark.",0
"Uddannelse og forskning Stærke erhvervsuddannelser Er man dygtig med sine hænder, har man grund til at være stolt.",0
De samlede udgifter til arbejdsmiljø- og arbejdsskadeområdet udgør over 9 mia. kr. om året.,0
"Touborg må jo  erkende, at vi er nødt til at styre både det offentlige og  det private forbrug, og i og med at to tredjedele af det  offentlige forbrug ligger i kommuner og amter, er vi pinedød  også nødt til at have sikkerhed for, at de aftaler, vi laver,  overholdes, og hvis ikke de overholdes, at der så er en  margin for at reagere.",1
De muligheder er slet ikke blevet udnyttet godt nok.,0
"Kommunisterne foreslog, at boligforliget skulle væk i kraft af vælgernes fordømmelse.",0
Det var de første afgørelser i øvrigt på grund  af de nye regler i Amsterdamtraktaten.,0
"Men ingen må tro, at hverken to, tre eller flere stationer i sig selv garanterer den alsidighed, loven tilsigter.",0
Hvorfor skal sådanne  personer hænges ud?,0
"Venstre støtter den forholdsvis lille ændring i ordningen for EU's egne indtægter, som er en del af udmøntningen af aftalen om EU's budgetrammer for 2007-2013.",0
Så må jeg altså  spørge: Hvor småt kan det blive?,0
"B 7 af 13. oktober 1977 (Roskilde) og L 255 af 19. maj 1976 (Sydjysk).  det internationale samkvem, modvirkes ved et FNinitiativ jfr.",0
"Man mener åbenbart, at det er de her tiltag, der kan  nedbringe sagsbehandlingstiden, og det er vås.",0
"Det er således de ældre, der lider mest under, at det danske sygehusvæsen ikke fungerer optimalt.",1
Hvad så med de resterende 22.500 mennesker?,0
"Derfor skal det også være let tilgængeligt at kunne samkøre tingene, sådan at man kan se og kontrollere, om de ydelser osv., som den pågældende får, også er i overensstemmelse med den lovgivning, der er på området.",0
Det vil vi godt have afklaret nærmere.,0
"Jeg ved godt, at det ikke passer Venstre, og at det ikke passer i Venstres tankegang at blive mindet om det, men vi havde vores eget skatte- og takststop, og en del af takststoppet var, at borgerne, samtidig med at de kunne være sikre på, at skatterne ikke steg, også kunne være sikre på, at de ikke blev plukket ved brugerbetalinger rundtomkring.",1
I Danmark er 20 .000 mennesker beskæftiget med vindmøller - i fabrikker og disses underleverandører samt med opstilling og vedligeholdelse af møller.,0
"Vandscootere kan, hvis de bliver brugt hensynsløst, udgøre en stor fare for badende og personer i kanoer og kajakker, og det er derfor en meget relevant problemstilling, som forslagsstillerne her tager op.",1
"Er det ikke dér, man i øjeblikket lægger sin energi, nemlig på en selvstændighed, frem for at forsøge at få strukturel orden i eget hus?",0
Hvor meget får det her forslag danskerne til at leve længere?,0
Ingen af de beslutninger er gennemtrumfet af et smalt flertal og en splittet befolkning.,0
"Det er muligt, at jeg hørte forkert, men det lød noget i retning af, at hvis kommunerne ikke kunne finde ud af at holde sig inden for de retningslinjer og vejledninger, der nu var, så skulle det have nogle konsekvenser for kommunerne.",1
"Selvfølgelig gør det indtryk, men jeg vil sige, at når vi ser på det nationale kompromis, som en lang række organisationer er nået frem til, som HK også har tilsluttet sig, og som Forbrugerrådet også har tilsluttet sig, er der ikke ret langt fra det nationale kompromis til det lovforslag, vi behandler her i dag.",0
Jeg skylder at undskylde vedrørende stramningerne.,0
"Som en del af nytænkningen af rigsfællesskabet er det påtrængende at se på, hvordan Grønland og Færøerne kan føre en mere selvstændig udenrigspolitik.",0
"Claus  Larsen-Jensen har sagt i dag om Nicetraktaten, nemlig at der  skal være enstemmighed.",0
Hvor ved statsministeren egentlig det fra?,0
"Jeg har bidt mærke i, at World Wildlife Foundation har godkendt MSC-mærket, og det synes jeg da er et godt signal om, at der er en ret god bæredygtighed i dette mærke.",1
"Bent Bøgsted bekræftede over for mig, at 3F’s indstilling til spørgsmålet om lønstatistikker er, at de bakker op om lønstatistikker af én grund, nemlig at det er et instrument i bestræbelsen på at opnå ligeløn mellem mænd og kvinder i modsætning til hr.",1
"Så skal man jo selvfølgelig, når man laver en ny aftale, overveje, hvordan den skal skrues sammen, og der er jeg bare åben og siger, at det da sagtens kan være, at der er ting, der skal være anderledes, i forhold til hvordan de har været hidtil, men alting til sin tid.",0
"Der blev også sagt, at vi vil bygge flere boliger.",0
"Der er intet i det, der underbygger den påstand.",0
"Det, der betyder noget, er selvfølgelig, hvor store lærerressourcer man har pr. elev.",0
"Kristian Jensen tager ordet tre gange, ændrer det altså ikke  ved, at det har været et meget lidt tilfredsstillende forløb  i udvalget.",0
"Jeg synes bare, det er ærgerligt, at man på en eller anden måde med det her forslag vil løfte foden fra speederen i det pres, som det selvfølgelig vil give i de aftaler, man skal indgå for at nå målsætningen om det, der skal sendes i udbud.",0
"Men altså, statsministeren har jo haft så travlt med at sige, at der var et stort hul i kassen, da regeringen trådte til.",0
Derfor skal der skabes en bedre balance mellem udbuddet af boligtyper og efterspørgslen.,0
"CD har med glæde konstateret, at der er almindelig enighed om at bevilge større midler til Hjemmeværnet, så den overvældende nytilgang kan udnyttes på bedste måde.",0
Sådan må det nu engang være.,1
Regeringen har påbegyndt en forbedring af en række børnefamiliers vilkår.,0
"Det tror jeg også nok hun ville vide, hvis hun læste de grønlandske aviser.",0
"Den første er, at al praktisk erfaring viser, at der fortsat er uklarhed om den juridiske ramme, der gælder for håndteringen af tilbageholdte i internationale militære operationer.",0
"Vi synes også, det er vigtigt, at klagefristen til Landinspektørnævnet bliver hævet fra 6 til 12 måneder, så det er et meget fint forslag.",0
"Vi må i fællesskab sørge for at skabe de rammer, der kan hjælpe os til at ændre vores adfærd og vores vaner.",1
"Jeg mener  nu stadig væk, at der kunne være grund til at se på, om  politiet, f.eks. i forbindelse med de optøjer, der var på  Københavns Rådhusplads, kunne have brug for eksempelvis  vandkanoner i den pågældende situation.",1
"Så er det jo netop, at man skal tage det gode initiativ at sige: Her har vi fundet en guldåre, nu slår vi til, nu bygger vi videre, nu smelter vi om på det her, nu går vi i gang, nu tager vi fat, nu holder vi fast, nu holder vi ud.",1
"Svend Heiselberg i, at det er lovsjusk,  når man på det sidste trafikudvalgsmøde, før det her skal  vedtages, erfarer, at der ligger to snese spørgsmål, som ikke  er blevet besvaret af ministeren.",0
"Vores forhold til dyr er præget af dobbeltmoral og inkonsistens: grise er mere intelligente end hunde - alligevel er det hunde, vi har i stuen og grise på gaflen.",1
"Der er ikke tale om, at jeg går i protest mod Det konservative Folkepartis politiske linje.",1
Det har de  andre ordførere også.,0
Desværre kører det stadig væk kun som en forsøgsordning.,0
"Men der må arbejdes på flere  felter her, for det er meget skævt.",1
Støt OOA  Organisationen til Oplysning om Atomkraft (OOA) vil i den kommende tid omdele en oplysningsavis til alle landets husstande.,0
"Det betyder, at de med deres arbejde er med til at skabe den samfundsøkonomi, der giver mulighed for god offentlig service.",0
"I dag  kommer han til at tale omkring kl. 13-16 - et sted derimellem  - afhængig af hvornår vi starter, og det er for os at se et  meget stort fremskridt.",0
"Jeg går ikke ud fra, at Dansk Folkeparti, da man lavede den her reform, troede, at Danmark ikke ville være medlem af EU om et par år.",0
Danmark har gennem hele sin historie været et selvstændigt land.,0
"Det er ikke folk, som har krav på dansk statsborgerskab.",0
